"from_station_id","to_station_id","fare_octo_adult","fare_octo_child","fare_octo_elderly","fare_octo_pwd","fare_octo_student","fare_single_adult","fare_single_child","fare_single_elderly"
"240","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"240","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"240","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"240","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"240","110",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","120",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","130",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","140",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","150",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"240","160",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"240","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"240","350",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","360",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","370",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"240","380",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","390",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","400",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","425",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","430",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","435",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","445",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","448",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","450",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","455",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","460",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","490",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","500",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","468",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","480",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","510",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","520",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","530",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","540",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","550",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","560",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","570",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","580",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"240","590",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"240","600",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"250","1",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","10",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","15",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","20",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","30",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","240",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","250",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"250","260",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","265",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","920",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","50",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","60",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","70",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","75",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","80",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","170",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","180",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","190",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","200",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","212",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","220",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","230",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","270",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","275",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","280",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"250","310",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"250","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","110",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","120",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","130",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"250","140",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","150",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","160",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","350",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"250","360",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"250","370",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"250","380",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"250","390",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","400",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","425",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","430",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","435",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","445",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","448",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","450",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","455",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","460",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","490",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","500",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","468",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","480",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","510",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","520",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"250","530",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"250","540",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"250","550",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"250","560",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","570",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","580",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","590",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"250","600",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"260","1",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","10",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","15",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","20",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","30",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","240",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","250",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","260",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"260","265",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","920",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","50",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","60",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","70",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","75",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","80",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","170",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","180",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","190",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","200",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","212",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","220",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","230",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","270",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","275",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","280",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","310",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"260","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"260","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","110",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","120",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","130",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","140",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","150",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","160",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","350",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","360",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"260","370",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"260","380",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"260","390",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"260","400",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","425",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"260","430",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","435",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","445",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","448",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","450",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","455",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","460",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","490",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","500",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","468",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","480",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","510",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","520",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","530",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"260","540",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"260","550",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","560",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","570",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","580",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","590",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"260","600",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","1",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","10",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","15",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","20",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","30",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","240",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","250",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","260",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","265",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"265","920",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","50",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","60",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","70",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","75",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","80",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","170",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","180",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","190",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","200",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","212",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","220",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","230",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","270",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","275",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","280",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","310",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","320",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"265","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"265","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","110",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","120",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","130",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","140",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","150",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","160",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","350",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","360",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","370",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"265","380",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"265","390",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"265","400",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"265","425",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"265","430",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"265","435",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","445",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"265","448",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","450",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","455",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","460",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","490",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","500",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","468",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","480",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","510",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","520",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","530",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","540",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","550",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","560",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","570",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","580",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","590",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"265","600",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","1",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","10",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","15",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","20",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","30",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","240",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","250",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","260",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","265",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","920",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"920","40",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","50",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","60",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","70",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","75",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","80",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","170",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","180",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","190",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","200",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","212",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","220",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","230",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","270",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","275",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","280",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","310",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"920","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"920","90",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","100",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","110",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","120",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","130",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","140",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","150",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","160",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","340",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","350",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","360",4.80,2.40,2.00,2.00,2.40,6.00,3.00,3.00
"920","370",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"920","380",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"920","390",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"920","400",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","425",5.50,2.70,2.00,2.00,2.70,7.00,3.50,3.50
"920","430",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","435",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","445",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","448",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","450",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","455",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","460",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","490",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","500",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","468",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","480",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","510",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","520",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","530",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"920","540",7.00,3.50,2.00,2.00,3.50,7.00,3.50,3.50
"920","550",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","560",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","570",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","580",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","590",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"920","600",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","1",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","10",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","15",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","20",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","30",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","240",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","250",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","260",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","265",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","920",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"40","50",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","60",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","70",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","75",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","80",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","170",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","180",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","190",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","200",4.60,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","212",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","220",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","230",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","270",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","275",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","280",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","295",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","300",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","310",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","320",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","330",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","90",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","100",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","110",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","120",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","130",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","140",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","150",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","160",4.70,2.00,2.00,2.00,2.00,5.00,2.00,2.00
"40","340",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","350",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","360",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","370",4.80,2.40,2.00,2.00,2.40,5.00,2.00,2.00
"40","380",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"40","390",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"40","400",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"40","425",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"40","430",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"40","435",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","445",5.50,2.70,2.00,2.00,2.70,6.00,3.00,3.00
"40","448",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","450",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","455",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","460",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","490",5.90,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","500",6.70,3.00,2.00,2.00,3.00,6.00,3.00,3.00
"40","468",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","480",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","510",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","520",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","530",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","540",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","550",6.70,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","560",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
"40","570",5.90,3.00,2.00,2.00,3.00,7.00,3.50,3.50
